timestamp,latitude,longitude,acceleration,gyroscope
2024-12-01 00:00:00,38.887454011884735,-77.06297341423227,2.6170568373590597,1.72702994208898
2024-12-01 00:01:00,38.94507143064099,-76.99161981052433,2.469787990719998,2.966813971913723
2024-12-01 00:02:00,38.92319939418114,-76.92541083282472,9.062545805210366,-2.49532101207501
2024-12-01 00:03:00,38.909865848419706,-76.95355502271809,2.495461998495061,1.248740996069989
2024-12-01 00:04:00,38.865601864044244,-76.93868777042772,2.71949726128631,0.7174598314374867
2024-12-01 00:05:00,38.86559945203362,-76.96824332665786,7.593982624179637,3.3283037678827103
2024-12-01 00:06:00,38.85580836121682,-76.96154468709643,4.4973984245054,4.060870604812605
2024-12-01 00:07:00,38.93661761457749,-76.93016086968694,7.767105569551812,-4.878432285226132
2024-12-01 00:08:00,38.91011150117432,-77.05006639822815,0.6536615756438524,1.7401991905879264
2024-12-01 00:09:00,38.92080725777961,-77.00211500727137,4.875711936733843,-4.48164200880271
2024-12-01 00:10:00,38.852058449429585,-77.05575811163608,0.3361360018328263,0.48858665077355923
2024-12-01 00:11:00,38.9469909852162,-76.90246639840068,0.6265320345535452,-2.123672709563218
2024-12-01 00:12:00,38.933244264080045,-76.91118813206268,9.06437453344411,-1.932234004778588
2024-12-01 00:13:00,38.87123391106783,-77.0921146377263,1.3924537111759516,-1.4704149654764342
2024-12-01 00:14:00,38.86818249672071,-76.95888496549686,5.324206822752171,1.2129244904961016
2024-12-01 00:15:00,38.86834045098534,-76.91495033651687,4.110956026007066,-1.659500343312308
2024-12-01 00:16:00,38.88042422429596,-77.06388493097452,3.4734332625884266,2.3269905059028044
2024-12-01 00:17:00,38.90247564316323,-76.98641095388948,8.998333456872725,-0.9547261442613033
2024-12-01 00:18:00,38.893194501864215,-76.9169023404824,0.218233967754895,-4.316467996900414
2024-12-01 00:19:00,38.8791229140198,-77.09321080428283,6.637896861755891,2.8375984248410724
2024-12-01 00:20:00,38.91118528947224,-76.96051594655063,9.633944342135504,-2.14241675407294
2024-12-01 00:21:00,38.86394938606521,-77.04053019852549,5.60168183461842,-0.6723312040073735
2024-12-01 00:22:00,38.879214464853526,-76.9151207609247,9.368224620330919,1.8544388322190155
2024-12-01 00:23:00,38.88663618432937,-76.90578835096693,0.5225787928602377,-1.67543842851288
2024-12-01 00:24:00,38.895606998421705,-76.91114670217732,4.187933190741614,-4.4341434385328435
2024-12-01 00:25:00,38.9285175961393,-77.0051571566685,2.6015779096205116,-1.260789529871864
2024-12-01 00:26:00,38.86996737821584,-76.92759146980214,7.3082096498072975,4.444485826943033
2024-12-01 00:27:00,38.90142344384137,-76.93109012029299,9.812970904972467,1.4173439729855817
2024-12-01 00:28:00,38.90924145688621,-77.03617990535135,2.565300624442478,1.7147914866720697
2024-12-01 00:29:00,38.854645041272,-76.93421690516986,6.5417460147407445,1.3228215363763987
2024-12-01 00:30:00,38.91075448519015,-77.0925984730569,1.9809763275974013,-3.010078610405632
2024-12-01 00:31:00,38.86705241236873,-76.98074602430358,5.653302545716099,-0.8166613589771989
2024-12-01 00:32:00,38.85650515929853,-77.05399823254245,4.639324866883362,2.509397983633183
2024-12-01 00:33:00,38.944888553725335,-77.07588662284454,9.72005329631537,-3.9862710244684085
2024-12-01 00:34:00,38.946563203307456,-77.08460935967415,6.085272726964666,-2.2214722391028774
2024-12-01 00:35:00,38.93083973481165,-76.96074224482437,3.495063720868188,-2.236808915341464
2024-12-01 00:36:00,38.88046137691734,-77.03202500724639,1.1409578488793337,-0.6798107240549403
2024-12-01 00:37:00,38.85976721140064,-76.95504664569425,1.5124682873493456,4.803687409421851
2024-12-01 00:38:00,38.91842330265122,-77.0869287318402,2.2531692995123507,-4.324974533161781
2024-12-01 00:39:00,38.894015249373965,-77.03694193243388,2.50966661340298,0.18700994380595048
2024-12-01 00:40:00,38.86220382348448,-76.99210174152493,8.506160578411379,-3.2063531798778957
2024-12-01 00:41:00,38.89951769101113,-76.9418553670322,5.612227882825249,4.706765454097441
2024-12-01 00:42:00,38.85343885211152,-77.03624949941359,5.233909113743664,-3.866964952725358
2024-12-01 00:43:00,38.94093204020788,-76.9748217247126,1.1476887186921747,-0.963989976384088
2024-12-01 00:44:00,38.87587799816,-76.92280445035277,8.60139693349435,2.3788498483460616
2024-12-01 00:45:00,38.916252228435404,-76.97682736236354,7.228143032084837,2.045544280274453
2024-12-01 00:46:00,38.88117110760894,-77.05340810504927,0.6766836190000158,-0.772713631060677
2024-12-01 00:47:00,38.90200680211778,-77.09511984368869,7.078350972297686,-1.5347583204728177
2024-12-01 00:48:00,38.90467102793433,-76.92598022521982,5.4353821734264605,-1.0238762144712945
2024-12-01 00:49:00,38.86848544555255,-77.09574611782992,0.8172534574677826,-2.357237368413607
2024-12-01 00:50:00,38.94695846277646,-76.92505966546317,4.583006415286564,-2.946670612932002
2024-12-01 00:51:00,38.927513282336115,-76.99421257319456,4.8469628713004695,-0.1696030244111002
2024-12-01 00:52:00,38.94394989415642,-76.91218646029742,1.6577454016327575,-2.314662439323927
2024-12-01 00:53:00,38.939482735042766,-76.94024335284527,9.456981470002823,-2.125383351027499
2024-12-01 00:54:00,38.90978999788111,-76.90041317789334,8.49975371480662,1.5675606347455702
2024-12-01 00:55:00,38.94218742350231,-77.02985763690965,6.690223373291083,4.685373316998922
2024-12-01 00:56:00,38.858849250205196,-76.94656234221378,4.622955610006072,1.0363720055937513
2024-12-01 00:57:00,38.86959828624192,-77.01961381727816,4.1176554158450855,-4.230205329350337
2024-12-01 00:58:00,38.854522728891055,-77.00402487593922,6.509734671509541,-4.24416386145933
2024-12-01 00:59:00,38.88253303307633,-76.97449890735632,5.4543186940690545,4.51423220845566
2024-12-01 01:00:00,38.88886772896895,-76.92526457716274,0.6227310588188562,-2.0270920969266637
2024-12-01 01:01:00,38.87713490317739,-76.90318330616014,5.125026487703317,-4.079330139175246
2024-12-01 01:02:00,38.93287375091519,-76.9463453172271,8.064036172328395,0.990445871503816
2024-12-01 01:03:00,38.88567533266936,-77.01644664356654,4.59239877596958,1.2364877829026613
2024-12-01 01:04:00,38.87809345096874,-77.01572859954459,0.5195657755426841,1.4850482011868813
2024-12-01 01:05:00,38.90426960831583,-76.95248353968222,7.862781993840331,-2.325979721424587
2024-12-01 01:06:00,38.86409242249748,-77.05224457084634,2.013637821359744,-4.848893157855249
2024-12-01 01:07:00,38.930219698075405,-77.07790517737372,2.5862083488803878,4.650153694544718
2024-12-01 01:08:00,38.857455064367976,-77.02907556847184,1.647063534322959,-2.491069543088975
2024-12-01 01:09:00,38.94868869366005,-77.04255220166918,3.302150648714975,1.7602628805254747
2024-12-01 01:10:00,38.927224476929666,-77.0407383759088,7.56751505688635,2.0662986987870955
2024-12-01 01:11:00,38.86987156815342,-77.05327844979001,5.193858595039373,1.1000741707948567
2024-12-01 01:12:00,38.85055221171236,-77.09158136207272,2.048812741507126,-1.8709260578635178
2024-12-01 01:13:00,38.931546142845484,-77.09642521305331,8.778300781520409,-2.2890374623593424
2024-12-01 01:14:00,38.92068573438476,-76.9024555220528,8.795818549515293,0.9766828270270311
2024-12-01 01:15:00,38.9229007168041,-77.01444537325283,8.70578425046007,3.6609563361169144
2024-12-01 01:16:00,38.927127034668594,-77.02313467056807,2.3879621138153926,4.4673372892339565
